dataset,image_filename,image_path,mask_path,image_width,image_height,image_size_bytes,mask_size_bytes,has_mask,num_bounding_boxes,bounding_boxes,label,bbox_width,bbox_height
kvasir-sessile,cju330ofbc2l30801th5g3hw6.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju330ofbc2l30801th5g3hw6.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju330ofbc2l30801th5g3hw6.jpg,495,529,54344,6737,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju33x0f22peh0988g0ln7w5v.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju33x0f22peh0988g0ln7w5v.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju33x0f22peh0988g0ln7w5v.jpg,597,528,77055,6655,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju34fojcctcf0799ebolbvkn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju34fojcctcf0799ebolbvkn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju34fojcctcf0799ebolbvkn.jpg,626,547,57593,7558,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju35740hzm0g0993zl5ic246.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju35740hzm0g0993zl5ic246.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju35740hzm0g0993zl5ic246.jpg,557,474,40094,6458,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju357rxxdaz30878y2esjpjt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju357rxxdaz30878y2esjpjt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju357rxxdaz30878y2esjpjt.jpg,558,531,41302,6690,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju35k2fr3vc50988c85qkrwg.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju35k2fr3vc50988c85qkrwg.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju35k2fr3vc50988c85qkrwg.jpg,570,530,48545,9954,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3ttznuftyf09875t11850w.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3ttznuftyf09875t11850w.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3ttznuftyf09875t11850w.jpg,626,547,65308,9321,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3ul8dogf1z09872y2ecowp.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3ul8dogf1z09872y2ecowp.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3ul8dogf1z09872y2ecowp.jpg,609,531,59613,7576,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3x9lttikfb0818a0g104zn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3x9lttikfb0818a0g104zn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3x9lttikfb0818a0g104zn.jpg,622,530,58315,8847,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3xiic0ilzp0850lusrb42j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3xiic0ilzp0850lusrb42j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3xiic0ilzp0850lusrb42j.jpg,571,530,39579,7027,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3xuj20ivgp0818mij8bjrd.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3xuj20ivgp0818mij8bjrd.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3xuj20ivgp0818mij8bjrd.jpg,622,527,85273,6972,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3xvoo2iqlc0817eku2r3wl.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3xvoo2iqlc0817eku2r3wl.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3xvoo2iqlc0817eku2r3wl.jpg,446,530,36293,5877,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3ya7goj6at0818v2l5ay7f.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3ya7goj6at0818v2l5ay7f.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3ya7goj6at0818v2l5ay7f.jpg,626,547,66565,8967,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju3yb47cj1xq0817zfotbni4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju3yb47cj1xq0817zfotbni4.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju3yb47cj1xq0817zfotbni4.jpg,626,547,60080,10256,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju40jl7skiuo0817p0smlgg8.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju40jl7skiuo0817p0smlgg8.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju40jl7skiuo0817p0smlgg8.jpg,601,506,77307,13685,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju42nm68lpyo0818xvvqmupq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju42nm68lpyo0818xvvqmupq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju42nm68lpyo0818xvvqmupq.jpg,504,530,51195,10065,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju43c92lm5cj0755lorsorfg.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju43c92lm5cj0755lorsorfg.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju43c92lm5cj0755lorsorfg.jpg,591,529,68754,9416,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju43h43am1dy08176gwfhmnt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju43h43am1dy08176gwfhmnt.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju43h43am1dy08176gwfhmnt.jpg,594,530,57273,6991,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju43kj2pm34f0850l28ahpni.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju43kj2pm34f0850l28ahpni.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju43kj2pm34f0850l28ahpni.jpg,622,528,90619,5994,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju45ofd9ne1j0801ri8dup7t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju45ofd9ne1j0801ri8dup7t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju45ofd9ne1j0801ri8dup7t.jpg,622,530,63120,16915,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju45qbf3n9sa0987oonbkly9.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju45qbf3n9sa0987oonbkly9.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju45qbf3n9sa0987oonbkly9.jpg,621,531,44839,9184,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju45ty6zn9oz0850qy4qnck1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju45ty6zn9oz0850qy4qnck1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju45ty6zn9oz0850qy4qnck1.jpg,551,531,44822,9045,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5b9oyda4yr0850g9viziyv.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5b9oyda4yr0850g9viziyv.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5b9oyda4yr0850g9viziyv.jpg,622,528,69614,8799,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5bmhdcafs909878qfzrqzi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5bmhdcafs909878qfzrqzi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5bmhdcafs909878qfzrqzi.jpg,561,528,55059,9213,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5buy2bal250818ipl6fqwv.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5buy2bal250818ipl6fqwv.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5buy2bal250818ipl6fqwv.jpg,569,430,36597,9725,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5bwhapakm90987c1v4z46a.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5bwhapakm90987c1v4z46a.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5bwhapakm90987c1v4z46a.jpg,622,529,80532,7194,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5cjh3xattc0817j2vbulzi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5cjh3xattc0817j2vbulzi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5cjh3xattc0817j2vbulzi.jpg,617,528,68285,10008,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5cky5xb0ay0801oxet697t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5cky5xb0ay0801oxet697t.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5cky5xb0ay0801oxet697t.jpg,622,528,63853,8473,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5clr68b48r0755cmuvponm.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5clr68b48r0755cmuvponm.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5clr68b48r0755cmuvponm.jpg,601,526,72993,8946,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5ddda9bkkt0850enzwatb1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5ddda9bkkt0850enzwatb1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5ddda9bkkt0850enzwatb1.jpg,618,530,66617,7652,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5f26ebcuai0818xlwh6116.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5f26ebcuai0818xlwh6116.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5f26ebcuai0818xlwh6116.jpg,598,546,69017,9350,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5fi0yxd3ei0801v7u0yudn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5fi0yxd3ei0801v7u0yudn.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5fi0yxd3ei0801v7u0yudn.jpg,626,547,73830,7064,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5fu081d8gc0818l3yylujk.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5fu081d8gc0818l3yylujk.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5fu081d8gc0818l3yylujk.jpg,570,531,59019,7830,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5k7r0yf98c09878csbxb4d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5k7r0yf98c09878csbxb4d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5k7r0yf98c09878csbxb4d.jpg,622,528,83397,6410,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5knbbqfipk080128cggukq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5knbbqfipk080128cggukq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5knbbqfipk080128cggukq.jpg,597,529,63964,15324,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5thdbrjp1108715xdfx356.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5thdbrjp1108715xdfx356.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5thdbrjp1108715xdfx356.jpg,622,530,53450,6879,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5u8gz4kj5b07552e2wpkwp.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5u8gz4kj5b07552e2wpkwp.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5u8gz4kj5b07552e2wpkwp.jpg,571,531,76038,13757,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5uget8krjy0818kvywd0zu.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5uget8krjy0818kvywd0zu.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5uget8krjy0818kvywd0zu.jpg,608,529,64817,7444,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5uzmaol56l0817flxh4w9p.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5uzmaol56l0817flxh4w9p.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5uzmaol56l0817flxh4w9p.jpg,623,529,68277,6759,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5vcmrqla7i0817x4sp4pqw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5vcmrqla7i0817x4sp4pqw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5vcmrqla7i0817x4sp4pqw.jpg,612,482,71639,7686,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5wphwwlu3m0987hh3ltg88.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5wphwwlu3m0987hh3ltg88.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5wphwwlu3m0987hh3ltg88.jpg,618,531,45459,8558,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5wqonpm0e60801z88ewmy1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5wqonpm0e60801z88ewmy1.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5wqonpm0e60801z88ewmy1.jpg,622,528,74553,7539,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5wrapcm2290818jsh26ppb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5wrapcm2290818jsh26ppb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5wrapcm2290818jsh26ppb.jpg,622,528,66114,9282,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5wrrs0m2af0818vmnajbtw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5wrrs0m2af0818vmnajbtw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5wrrs0m2af0818vmnajbtw.jpg,626,547,57101,7144,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5x00l6m5j608503k78ptee.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5x00l6m5j608503k78ptee.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5x00l6m5j608503k78ptee.jpg,554,529,54505,13063,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5xq3tdm9fn0987pbedxdg5.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5xq3tdm9fn0987pbedxdg5.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5xq3tdm9fn0987pbedxdg5.jpg,570,529,61031,7960,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5yhgznmkzb0801cji2vi8j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5yhgznmkzb0801cji2vi8j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5yhgznmkzb0801cji2vi8j.jpg,568,529,71186,6781,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5yimthmlv80850zhoc90c2.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5yimthmlv80850zhoc90c2.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5yimthmlv80850zhoc90c2.jpg,590,528,55438,7743,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju5ymyd8mmdc0801ry3by1xr.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju5ymyd8mmdc0801ry3by1xr.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju5ymyd8mmdc0801ry3by1xr.jpg,622,528,83112,7374,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6us80mv1b50871ebyq2wxa.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6us80mv1b50871ebyq2wxa.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6us80mv1b50871ebyq2wxa.jpg,562,530,49178,5733,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6ut4l8va6y0755tyw3vfqq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6ut4l8va6y0755tyw3vfqq.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6ut4l8va6y0755tyw3vfqq.jpg,605,529,55099,7030,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6v3bb2v7xo085090blubyw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6v3bb2v7xo085090blubyw.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6v3bb2v7xo085090blubyw.jpg,626,547,63146,13372,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6v5ilsv8hk0850rb5sgh6o.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6v5ilsv8hk0850rb5sgh6o.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6v5ilsv8hk0850rb5sgh6o.jpg,622,530,44109,7066,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6v6g6kvdw007552x6mb0po.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6v6g6kvdw007552x6mb0po.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6v6g6kvdw007552x6mb0po.jpg,570,530,41430,10156,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6vrs1ov8cr098788h8gs6j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6vrs1ov8cr098788h8gs6j.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6vrs1ov8cr098788h8gs6j.jpg,621,529,70721,8458,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6vvb8svhed0801jjcquh5e.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6vvb8svhed0801jjcquh5e.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6vvb8svhed0801jjcquh5e.jpg,604,530,50319,6608,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6x97w4vwua0850x0997r0a.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6x97w4vwua0850x0997r0a.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6x97w4vwua0850x0997r0a.jpg,626,547,62614,9513,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju6xifswvwbo0987nibtdr50.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju6xifswvwbo0987nibtdr50.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju6xifswvwbo0987nibtdr50.jpg,618,531,52786,12873,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju76lsehyia10987u54vn8rb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju76lsehyia10987u54vn8rb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju76lsehyia10987u54vn8rb.jpg,622,546,74366,8556,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju76o55nymqd0871h31sph9w.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju76o55nymqd0871h31sph9w.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju76o55nymqd0871h31sph9w.jpg,600,529,71721,5354,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju772304yw5t0818vbw8kkjf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju772304yw5t0818vbw8kkjf.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju772304yw5t0818vbw8kkjf.jpg,622,546,74462,8772,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju77b3wyz4160755qis4ljsb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju77b3wyz4160755qis4ljsb.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju77b3wyz4160755qis4ljsb.jpg,571,530,62189,7328,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju77j66ez52p08019xygi0co.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju77j66ez52p08019xygi0co.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju77j66ez52p08019xygi0co.jpg,613,530,67637,7260,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju77vvcwzcm50850lzoykuva.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju77vvcwzcm50850lzoykuva.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju77vvcwzcm50850lzoykuva.jpg,618,529,68528,9459,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju7ae7bq1f820987toc8si1d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju7ae7bq1f820987toc8si1d.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju7ae7bq1f820987toc8si1d.jpg,509,530,43939,6535,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju7aez2x1jtj0871ztezs3oi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju7aez2x1jtj0871ztezs3oi.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju7aez2x1jtj0871ztezs3oi.jpg,621,510,83018,7146,Yes,N/A,N/A,polyp,N/A,N/A
kvasir-sessile,cju7ap09p1kz10850ldccjebj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/images/cju7ap09p1kz10850ldccjebj.jpg,/Users/ujjwalsinha/Gastrointestinal-Disease-Detection/dataset/kvasir-sessile/masks/cju7ap09p1kz10850ldccjebj.jpg,626,546,69958,8264,Yes,N/A,N/A,polyp,N/A,N/A
